symbol,ex_date,weight,price,dividend,impure_ratio,purification_amount,nav_frac,covered
INTU,2022-04-08,0.011473711441180505,467.30487060546875,0.68,,,,False
EBAY,2022-11-30,0.0025167484109748415,42.5068473815918,0.22,0.0018234165067178502,0.00040115163147792706,2.375141402557318e-08,True
JKHY,2022-11-30,0.0012974331209226783,179.87747192382812,0.49,1.6470360556780538e-05,8.070476672822464e-06,5.82113125393923e-11,True
KO,2022-11-30,0.025741282319108678,57.01477813720703,0.44,0.0071400853705859526,0.003141637563057819,1.4184003182538642e-06,True
MCD,2022-11-30,0.01912255106364886,249.61036682128906,1.52,,,,False
QCOM,2022-11-30,0.013221381788448798,116.34696197509766,0.75,0.002058823529411765,0.0015441176470588236,1.754697208373653e-07,True
LIN,2022-12-01,0.015959516537910896,321.1217041015625,1.17,,,,False
ADI,2022-12-02,0.008163688273396663,158.65953063964844,0.76,0.0005748316145401934,0.000436872027050547,2.247887050862313e-08,True
ABBV,2023-01-12,0.02787995666332575,134.4974822998047,1.48,0.0006939872235172697,0.0010271010908055591,2.1290758318198777e-07,True
ABT,2023-01-12,0.019068194093221937,103.5996322631836,0.51,0.0009982588508415553,0.0005091120139291932,9.370541656104762e-08,True
FCX,2023-01-12,0.005467241208643149,43.062110900878906,0.15,,,,False
IEX,2023-01-12,0.0016935295282295532,225.296875,0.6,,,,False
DGX,2023-01-17,0.001943990858505044,137.73020935058594,0.66,9.269558769002595e-05,6.117908787541713e-05,8.635112668619617e-10,True
CL,2023-01-20,0.006428876313818054,69.43313598632812,0.47,0.0029949659083667876,0.0014076339769323902,1.303340919904304e-07,True
PFE,2023-01-26,0.028394193288269212,35.698341369628906,0.41,0.0004428697962798937,0.0001815766164747564,1.4442468044749262e-07,True
AOS,2023-01-30,0.0008964457693649613,55.73933792114258,0.3,,,,False
TXN,2023-01-30,0.015013256495832124,156.5728759765625,1.24,,,,False
NSC,2023-02-02,0.005591785986714864,236.18228149414062,1.35,,,,False
BX,2023-02-03,0.0064020303332209,86.7982406616211,0.91,0.007115291975762395,0.0064749156979437795,4.775742732492161e-07,True
PAYX,2023-02-08,0.003949668549848802,102.17620086669922,0.79,0.01267018006148441,0.010009442248572684,3.869196438639571e-07,True
ROL,2023-02-09,0.00169602906937385,33.78657913208008,0.13,,,,False
AAPL,2023-02-10,0.1,148.5884246826172,0.23,0.007164086750116654,0.0016477399525268305,1.1089288792490937e-06,True
TECH,2023-02-10,0.000295480131680475,74.95977020263672,0.08,,,,False
AMGN,2023-02-14,0.01334757121376564,216.49627685546875,2.13,,,,False
CF,2023-02-14,0.0016653509387637446,78.97679138183594,0.4,,,,False
CHD,2023-02-14,0.0019117169905834416,79.40902709960938,0.273,,,,False
CTAS,2023-02-14,0.001068766171552262,107.33296203613281,0.2875,3.0810524314914624e-05,8.858025740537954e-06,8.820364293160094e-11,True
MSFT,2023-02-15,0.1,262.0277099609375,0.68,,,,False
GEN,2023-02-16,0.0012684836866985163,19.852664947509766,0.125,,,,False
HSY,2023-02-16,0.0043848226065971874,213.1331329345703,1.036,0.0002707511712022411,0.00028049821336552177,5.77073536216839e-09,True
MMM,2023-02-16,0.005211858710248481,83.69581604003906,1.254181,0.0007353981049356527,0.0009223223306463018,5.743433662605059e-08,True
MSCI,2023-02-16,0.004150808045971378,529.4556884765625,1.38,0.0007325509017667346,0.0010109202444380937,7.925376902688133e-09,True
JNJ,2023-02-17,0.04139156840415315,145.1263885498047,1.13,0.0005651826179685417,0.000638656358304452,1.82151492954943e-07,True
MCHP,2023-02-17,0.004076813959377111,76.43179321289062,0.358,7.330410942837455e-05,2.624287117535809e-05,1.3997748717452713e-09,True
NDSN,2023-02-17,0.0013161553629193355,235.6416473388672,0.65,0.0007821554288767461,0.0005084010287698849,2.8396285125563333e-09,True
EFX,2023-02-21,0.0025796369881320837,198.0897216796875,0.39,,,,False
AMAT,2023-02-22,0.008946995864885293,107.34173583984375,0.26,,,,False
LH,2023-02-22,0.002007972691935115,199.75445556640625,0.618557,,,,False
FTV,2023-02-23,0.0017504263430090858,49.808937072753906,0.052751,,,,False
HON,2023-02-23,0.013418097997904124,179.25181579589844,1.018125,0.0029658060013956736,0.00301956123517097,2.2603268136669878e-07,True
MCO,2023-02-23,0.005766229370862469,285.9877624511719,0.77,0.0014474107430041815,0.0011145062721132197,2.2471237038916706e-08,True
SPGI,2023-02-23,0.00812835613708291,319.9293212890625,0.851466,,,,False
ADI,2023-02-24,0.008374738489277599,172.92446899414062,0.86,0.0005748316145401934,0.0004943551885045664,2.3941640235330477e-08,True
CBOE,2023-02-27,0.0012567262327084483,123.1275405883789,0.5,0.00017168364427148908,8.584182213574454e-05,8.761619798947311e-10,True
CSX,2023-02-27,0.006529346097891408,29.293386459350586,0.11,,,,False
FDS,2023-02-27,0.0015430729396610308,402.8114929199219,0.89,,,,False
SWKS,2023-02-27,0.0016848577373487778,99.73039245605469,0.62,0.0002348750269127635,0.00014562251668591336,2.460165030219603e-09,True
UNP,2023-02-27,0.012509518387435315,196.1154327392578,1.3,0.0002293157218858925,0.00029811043845166026,1.9015423514658183e-08,True
IR,2023-02-28,0.0018249353449782957,57.86723709106445,0.02,,,,False
MCD,2023-02-28,0.01517624337725458,242.879150390625,1.52,,,,False
ODFL,2023-02-28,0.001450402763156991,166.3086395263672,0.2,,,,False
MOS,2023-03-01,0.0013990576088896165,48.623966217041016,0.2,0.0016208980821115597,0.00032417961642231197,9.327621629590568e-09,True
QCOM,2023-03-01,0.010742181340146017,114.45720672607422,0.75,0.002058823529411765,0.0015441176470588236,1.4492046634444717e-07,True
EXE,2023-03-06,0.0009149900123652462,71.4672622680664,1.29,,,,False
JKHY,2023-03-07,0.0009362632763140577,155.95550537109375,0.52,1.6470360556780538e-05,8.56458748952588e-06,5.141664428031249e-11,True
AME,2023-03-09,0.0025268042279594305,135.85626220703125,0.25,,,,False
CME,2023-03-09,0.005164684627326396,154.3983154296875,1.1,,,,False
EBAY,2023-03-09,0.0019191808209374547,40.40581512451172,0.25,0.007452782031648801,0.0018631955079122001,8.849738765133069e-08,True
FIS,2023-03-09,0.0029691700295488544,54.06780242919922,0.52,0.0017208149779735682,0.0008948237885462555,4.913985505806424e-08,True
CCI,2023-03-14,0.004391814858069539,108.31089782714844,1.565,0.00430416068866571,0.006736011477761836,2.731333216291209e-07,True
DVN,2023-03-14,0.0027313507851904856,43.54758071899414,0.89,,,,False
GILD,2023-03-14,0.0077900200550840475,71.18414306640625,0.75,,,,False
MOS,2023-03-14,0.0013990576088896165,41.96217727661133,0.25,0.0016208980821115597,0.0004052245205278899,1.3510558449243887e-08,True
MRK,2023-03-14,0.020949710661908812,96.31427001953125,0.73,0.0026483140191960594,0.0019332692340131234,4.2051329544346716e-07,True
MSI,2023-03-14,0.003414846002698609,256.2222595214844,0.88,,,,False
NXPI,2023-03-14,0.00381641567811282,167.82220458984375,1.014,,,,False
TMO,2023-03-14,0.01655837049878784,549.8616943359375,0.35,0.00605588333518869,0.0021195591673160413,6.382777041580771e-08,True
TROW,2023-03-14,0.0019780349605652055,90.05635070800781,1.22,,,,False
VRSK,2023-03-14,0.0020534461836222272,176.4340057373047,0.34,,,,False
KO,2023-03-16,0.020081383252952327,54.46254348754883,0.46,0.010440889219607478,0.00480280904101944,1.770887712313793e-06,True
NDAQ,2023-03-16,0.002137828065977041,50.57194137573242,0.2,0.0011243173787343398,0.00022486347574686796,9.505655436345999e-09,True
MDT,2023-03-23,0.00854749984961815,69.73793029785156,0.68,,,,False
COP,2023-03-28,0.010247339994972638,87.82161712646484,0.6,0.003194155514422841,0.0019164933086537044,2.2362328518255433e-07,True
ZBH,2023-03-28,0.002020783790923491,122.46273040771484,0.24,,,,False
DHR,2023-03-30,0.01239776695201765,217.4630889892578,0.239362,0.0013027866925105654,0.00031183762829271395,1.777814460565282e-08,True
ITW,2023-03-30,0.005516559701476984,222.19236755371094,1.31,0.0013808686919407481,0.00180893798644238,4.491204854760227e-08,True
KDP,2023-03-30,0.003774737263868904,31.993824005126953,0.2,,,,False
NUE,2023-03-30,0.0038108245867839413,144.53335571289062,0.51,0.00011695557324553141,5.964734235522102e-05,1.5726858181797722e-09,True
STLD,2023-03-30,0.0016918029443026739,106.36224365234375,0.425,,,,False
RSG,2023-03-31,0.003083088342171369,130.20460510253906,0.495,0.00024424000651306684,0.00012089880322396808,2.8627381536063476e-09,True
A,2023-04-03,0.0029345800438972496,134.490478515625,0.225,0.001314252336448598,0.00029570677570093455,6.452317014518951e-09,True
CSCO,2023-04-04,0.015450892634093077,47.51557540893555,0.39,0.00923249995150998,0.0036006749810888923,1.1708506540069681e-06,True
MRVL,2023-04-05,0.0026655606576175433,39.68012619018555,0.06,,,,False
NTAP,2023-04-05,0.001010089266256988,58.85248947143555,0.5,0.0011079455523899967,0.0005539727761949984,9.507872310222998e-09,True
BMY,2023-04-06,0.010695517070926416,60.88570785522461,0.57,0.0037045863211941335,0.002111614203080656,3.709377217057653e-07,True
DGX,2023-04-06,0.0012004753016145264,134.03506469726562,0.71,0.0010118385105737124,0.0007184053425073357,6.43434516315472e-09,True
GIS,2023-04-06,0.00376457592335547,75.13370513916016,0.54,0.00020007581820479339,0.00010804094183058843,5.413393730533498e-09,True
INTU,2023-04-06,0.009038364093103882,435.5720520019531,0.78,,,,False
ORCL,2023-04-10,0.017806665068162773,90.19113159179688,0.4,0.0022148916116870878,0.0008859566446748351,1.7491667925888345e-07,True
ACN,2023-04-12,0.013211615911730281,267.6944580078125,1.12,0.0007327463147769912,0.0008206758725502302,4.050309631677666e-08,True
ABBV,2023-04-13,0.02037579206555627,145.0708770751953,1.48,0.0032039135976849142,0.004741792124573673,6.660039030323439e-07,True
ABT,2023-04-13,0.012844366732582388,96.87142181396484,0.51,0.004192151742148306,0.0021379973884956363,2.834811548846556e-07,True
PG,2023-04-20,0.02714799484862166,138.5223388671875,0.941,0.000636013318867148,0.0005984885330539863,1.172934542195883e-07,True
RVTY,2023-04-20,0.0012102617998486537,131.30880737304688,0.07,0.001083693507682478,7.585854553777347e-05,6.991815834228033e-10,True
ZTS,2023-04-20,0.005551012280030219,167.0275115966797,0.375,,,,False
WST,2023-04-25,0.0018461204350985574,353.7825012207031,0.19,,,,False
BX,2023-04-28,0.004486381464416647,80.58625793457031,0.82,0.03188805205365362,0.02614820268399597,1.4557173252111576e-06,True
NSC,2023-05-04,0.003274601248422238,190.26502990722656,1.35,,,,False
TXN,2023-05-05,0.010948763755397469,151.11654663085938,1.24,,,,False
ROL,2023-05-09,0.0014713124900138754,39.78830337524414,0.13,,,,False
PAYX,2023-05-10,0.0027960135829379414,97.3744888305664,0.89,0.01267018006148441,0.011276460254721125,3.2379257050089825e-07,True
EMR,2023-05-11,0.0034820545539324755,77.34362030029297,0.52,0.0017830760609302563,0.0009271995516837333,4.174306049819423e-08,True
HON,2023-05-11,0.009325679958425342,179.23138427734375,1.018125,0.0038910505836575876,0.0039615758754863815,2.061267835137439e-07,True
MSCI,2023-05-11,0.0027279906692863802,451.6899108886719,1.38,0.005233927985349093,0.007222820619781748,4.3622376284491056e-08,True
PFE,2023-05-11,0.015766587712849597,30.645427703857422,0.41,0.002501744243994817,0.001025715140037875,5.277142117278835e-07,True
PH,2023-05-11,0.0029948263926971646,313.70660400390625,1.48,,,,False
AAPL,2023-05-12,0.1,170.03750610351562,0.24,0.007164086750116654,0.0017193808200279968,1.0111773922285535e-06,True
CF,2023-05-12,0.0009901207608825667,61.800514221191406,0.4,,,,False
CHD,2023-05-12,0.0016915737260962563,93.16834259033203,0.273,,,,False
CTAS,2023-05-12,0.0008195442525274902,115.19223022460938,0.2875,3.0810524314914624e-05,8.858025740537954e-06,6.302112625342273e-11,True
TECH,2023-05-12,0.0002212068429176364,79.96048736572266,0.08,,,,False
COP,2023-05-15,0.009299877742360182,90.40168762207031,0.51,0.003194155514422841,0.001629019312355649,1.6758183219084735e-07,True
XOM,2023-05-15,0.03416035576274873,94.43496704101562,0.91,0.0010781280216592536,0.0009810964997099209,3.5489614194625715e-07,True
AMGN,2023-05-17,0.009053147600886878,204.0229034423828,2.13,,,,False
EXE,2023-05-17,0.0008534049013152049,71.42402648925781,1.18,,,,False
MSFT,2023-05-17,0.1,306.16571044921875,0.68,,,,False
CVX,2023-05-18,0.0231273363878285,134.5572967529297,1.51,,,,False
HLT,2023-05-18,0.0027280291405937405,145.0321502685547,0.15,,,,False
HSY,2023-05-18,0.00395781073715844,242.72409057617188,1.036,0.0002435865616230812,0.00025235567784151215,4.11486148314807e-09,True
MCO,2023-05-18,0.004089738407867841,305.89300537109375,0.77,0.0027432333577176297,0.002112289685442575,2.8240960412342658e-08,True
GEN,2023-05-19,0.0007272393486155331,15.181574821472168,0.125,,,,False
MCHP,2023-05-19,0.0028620890686608725,71.82658386230469,0.383,7.330410942837455e-05,2.8075473911067454e-05,1.1187293430574877e-09,True
JNJ,2023-05-22,0.030837873478038222,143.01231384277344,1.19,0.00516099133164109,0.006141579684652896,1.3243143347700346e-06,True
NDSN,2023-05-22,0.0008736031476440337,207.5709686279297,0.65,0.0007821554288767461,0.0005084010287698849,2.1397054796952716e-09,True
IR,2023-05-23,0.0016335268551259721,57.826812744140625,0.02,,,,False
TER,2023-05-23,0.0010065193397655872,94.42533111572266,0.11,0.0020218412098718086,0.00022240253308589895,2.3706821900308885e-09,True
AMAT,2023-05-24,0.006746119075730095,118.65216064453125,0.32,,,,False
FTV,2023-05-25,0.0011864763858552604,48.39225769042969,0.052751,,,,False
JKHY,2023-05-25,0.0008488187865893002,141.8413848876953,0.52,1.6470360556780538e-05,8.56458748952588e-06,5.1252903137213443e-11,True
SPGI,2023-05-25,0.0078085009247246765,330.1278991699219,0.851466,,,,False
SWKS,2023-05-26,0.0012008016771928372,94.70044708251953,0.62,0.0002348750269127635,0.00014562251668591336,1.846493524165888e-09,True
CBOE,2023-05-30,0.001047647256720877,128.17152404785156,0.5,0.0009094353921940128,0.0004547176960970064,3.716767436740575e-09,True
CSX,2023-05-30,0.004480555664756637,29.589426040649414,0.11,,,,False
FDS,2023-05-30,0.0011086078039527023,374.9220886230469,0.98,,,,False
UNP,2023-05-30,0.00848269929868513,180.7218780517578,1.3,0.0002293157218858925,0.00029811043845166026,1.3992667818892327e-08,True
EXPD,2023-05-31,0.0012269427387427245,106.50369262695312,0.69,0.0014968997059623635,0.0010328607971140308,1.189875227697386e-08,True
MOS,2023-05-31,0.0007810967888604423,28.965267181396484,0.2,0.0016208980821115597,0.00032417961642231197,8.742044594848777e-09,True
QCOM,2023-05-31,0.009163552710761915,105.68187713623047,0.8,0.002058823529411765,0.001647058823529412,1.4281455587396108e-07,True
LIN,2023-06-01,0.012848609557664164,340.97698974609375,1.275,,,,False
ADI,2023-06-02,0.006522890882865005,170.7704315185547,0.86,0.0005748316145401934,0.0004943551885045664,1.888280613522419e-08,True
MCD,2023-06-02,0.01523397832006151,268.2235107421875,1.52,,,,False
ODFL,2023-06-06,0.0012331789473962978,150.94680786132812,0.2,,,,False
CME,2023-06-08,0.004627711868624421,162.31898498535156,1.1,,,,False
IEX,2023-06-08,0.001090994655660344,198.4325714111328,0.64,,,,False
AME,2023-06-09,0.0024060306582850176,147.19903564453125,0.25,,,,False
NXPI,2023-06-13,0.0034087379206447915,185.3511199951172,1.014,,,,False
ALLE,2023-06-14,0.0006632464894765674,111.99468994140625,0.45,0.00039732265656040834,0.00017879519545218375,1.058847395184356e-09,True
DVN,2023-06-14,0.002169806458624441,43.93648147583008,0.72,,,,False
GILD,2023-06-14,0.006915531351309844,70.23147583007812,0.75,,,,False
MRK,2023-06-14,0.020229766769878983,98.48958587646484,0.73,0.0026483140191960594,0.0019332692340131234,3.9709361512112667e-07,True
MSI,2023-06-14,0.0034036713894558036,268.6724548339844,0.88,,,,False
TMO,2023-06-14,0.014439757937230594,514.75732421875,0.35,0.00605588333518869,0.0021195591673160413,5.945699044910619e-08,True
TROW,2023-06-14,0.0017541097368880534,94.95399475097656,1.22,,,,False
VRSK,2023-06-14,0.002443220187612324,215.1787109375,0.34,,,,False
KO,2023-06-15,0.0187059345369784,55.72369384765625,0.46,0.010440889219607478,0.00480280904101944,1.6122590824745977e-06,True
NDAQ,2023-06-15,0.001961235559966565,49.9870491027832,0.22,0.0011243173787343398,0.00024734982332155476,9.704739086562124e-09,True
MDT,2023-06-22,0.00793819417239486,79.20317840576172,0.69,,,,False
ZBH,2023-06-23,0.0019302386659011306,140.0247802734375,0.24,,,,False
COP,2023-06-26,0.009148342354616193,91.86984252929688,0.6,0.003194155514422841,0.0019164933086537044,1.9084322368686e-07,True
DHR,2023-06-29,0.010686065290966336,207.22869873046875,0.239362,0.0013027866925105654,0.00031183762829271395,1.6080384987844752e-08,True
ITW,2023-06-29,0.004808560550030074,231.4080352783203,1.31,0.0013808686919407481,0.00180893798644238,3.758896197617293e-08,True
KDP,2023-06-29,0.0031591537441706765,28.196447372436523,0.2,,,,False
NUE,2023-06-29,0.002505096568225366,156.45877075195312,0.51,0.0011730211071290944,0.0005982407646358381,9.578567435108454e-09,True
STLD,2023-06-29,0.001145534683144122,104.66710662841797,0.425,,,,False
A,2023-06-30,0.002426325619912414,117.53492736816406,0.225,0.001314252336448598,0.00029570677570093455,6.104406085328561e-09,True
RSG,2023-06-30,0.003321884587728754,147.97247314453125,0.495,0.00024424000651306684,0.00012089880322396808,2.7140985250160613e-09,True
CSCO,2023-07-05,0.014544883376249946,47.58948516845703,0.39,0.00923249995150998,0.0036006749810888923,1.1004825433671932e-06,True
BMY,2023-07-06,0.009386685229917318,55.087703704833984,0.57,0.0037045863211941335,0.002111614203080656,3.5980911380049977e-07,True
MRVL,2023-07-06,0.0035004379361330174,58.27708053588867,0.06,,,,False
NTAP,2023-07-06,0.0011078251266212497,71.42657470703125,0.5,0.010845646023263125,0.005422823011631562,8.410790541400522e-08,True
INTU,2023-07-07,0.008835516942216556,437.7224426269531,0.78,,,,False
DGX,2023-07-10,0.0011344509711808477,131.78131103515625,0.71,0.0010118385105737124,0.0007184053425073357,6.18445538374963e-09,True
ORCL,2023-07-11,0.02209871691693711,110.89503479003906,0.4,0.005705248828922609,0.0022820995315690437,4.5476762435669473e-07,True
ACN,2023-07-12,0.01356788262631601,297.1838684082031,1.12,0.0007327463147769912,0.0008206758725502302,3.746782748556363e-08,True
ABBV,2023-07-13,0.016384682708736893,120.4429702758789,1.48,0.0032039135976849142,0.004741792124573673,6.450584808226583e-07,True
ABT,2023-07-13,0.013153663520049196,101.21592712402344,0.51,0.004192151742148306,0.0021379973884956363,2.7784657073343817e-07,True
IEX,2023-07-13,0.0011189711775798936,203.9932861328125,0.64,,,,False
PG,2023-07-20,0.026352503757100118,139.12713623046875,0.941,0.000636013318867148,0.0005984885330539863,1.1336157519809946e-07,True
RVTY,2023-07-20,0.0010261839533666267,125.70764923095703,0.07,0.001083693507682478,7.585854553777347e-05,6.192528667334624e-10,True
ZTS,2023-07-20,0.005463093798752996,164.71690368652344,0.375,,,,False
WST,2023-07-25,0.0019384632333542568,373.9200134277344,0.19,,,,False
PFE,2023-07-27,0.014383125018843734,29.848966598510742,0.41,0.002501744243994817,0.001025715140037875,4.942546015519893e-07,True
BX,2023-07-28,0.004516609298228774,95.49803924560547,0.79,0.03188805205365362,0.025191561122386363,1.1914426735992337e-06,True
TXN,2023-07-28,0.011401808364685186,163.6958465576172,1.24,,,,False
NSC,2023-08-03,0.0035249113760382885,213.3011932373047,1.35,,,,False
PAYX,2023-08-09,0.0029926694883931643,111.9935302734375,0.89,0.020337048886352984,0.018099973508854155,4.836639967364232e-07,True
ROL,2023-08-09,0.0013303115425375102,39.1387939453125,0.13,,,,False
EMR,2023-08-10,0.003574402450580316,90.59898376464844,0.52,0.0017830760609302563,0.0009271995516837333,3.658081152791579e-08,True
HON,2023-08-10,0.008475913223545224,175.3441619873047,1.018125,0.0038910505836575876,0.0039615758754863815,1.9149752674140295e-07,True
MSCI,2023-08-10,0.002899547837942767,526.4388427734375,1.38,0.005233927985349093,0.007222820619781748,3.9782235295562655e-08,True
AAPL,2023-08-11,0.1,175.41746520996094,0.24,0.007164086750116654,0.0017193808200279968,9.801651266423403e-07,True
CF,2023-08-14,0.0010622569241381214,72.8757553100586,0.4,,,,False
CHD,2023-08-14,0.0015590274504082178,91.79420471191406,0.273,,,,False
CTAS,2023-08-14,0.0008447926679846639,120.1590576171875,0.3375,0.00019465119832427552,6.5694779434443e-05,4.6187502708200877e-10,True
COP,2023-08-15,0.009955202168243187,105.20256042480469,0.51,0.003194155514422841,0.001629019312355649,1.541522993830983e-07,True
XOM,2023-08-15,0.0289629891519325,98.00910186767578,0.91,0.0010781280216592536,0.0009810964997099209,2.899270244967835e-07,True
EXE,2023-08-16,0.0008144866916025873,75.89327239990234,0.575,,,,False
MSFT,2023-08-16,0.1,313.06744384765625,0.68,,,,False
AMGN,2023-08-17,0.008272732705846195,241.1679229736328,2.13,,,,False
CVX,2023-08-17,0.021006701828027916,140.91363525390625,1.51,,,,False
HSY,2023-08-17,0.0031368019251289724,198.94183349609375,1.192,0.0002435865616230812,0.00029035518145471275,4.578155715932911e-09,True
MCO,2023-08-17,0.00431069705132199,320.61041259765625,0.77,0.0027432333577176297,0.002112289685442575,2.8400328126590998e-08,True
TECH,2023-08-17,0.00021608385852456548,78.99488067626953,0.08,,,,False
CTSH,2023-08-18,0.0022236818747229724,65.17272186279297,0.29,0.003036854025118386,0.0008806876672843319,3.004890922240667e-08,True
MCHP,2023-08-21,0.003390212429162556,74.65637969970703,0.41,0.0002488534963916243,0.00010202993352056597,4.633269790999649e-09,True
NDSN,2023-08-21,0.0009507388656433117,222.0916748046875,0.68,0.0007821554288767461,0.0005318656916361873,2.2768317848270443e-09,True
IR,2023-08-22,0.0017494776716055597,66.65888977050781,0.02,,,,False
AMAT,2023-08-23,0.008464992421886905,144.57083129882812,0.32,,,,False
HLT,2023-08-24,0.0027556522827329923,146.0311737060547,0.15,,,,False
JNJ,2023-08-25,0.02952732387723008,152.6641387939453,1.19,0.00516099133164109,0.006141579684652896,1.1878651653177558e-06,True
PH,2023-08-25,0.0035362167726686513,391.1437683105469,1.48,,,,False
SPGI,2023-08-25,0.007949093067572712,358.55535888671875,0.851466,,,,False
SWKS,2023-08-28,0.0012122389326744813,96.35887145996094,0.68,0.0002348750269127635,0.0001597150183006792,2.009288406800723e-09,True
CBOE,2023-08-30,0.0009791600006287802,145.73509216308594,0.55,0.0009094353921940128,0.0005001894657067071,3.3606560388887862e-09,True
CSX,2023-08-30,0.004554585828368192,29.465532302856445,0.11,,,,False
FDS,2023-08-30,0.001095059170310613,419.2381286621094,0.98,,,,False
QCOM,2023-08-30,0.00980284376744556,106.29882049560547,0.8,0.002058823529411765,0.001647058823529412,1.5189124627698955e-07,True
UNP,2023-08-30,0.009400900594958206,208.63453674316406,1.3,0.0002293157218858925,0.00029811043845166026,1.3432611119670192e-08,True
FTV,2023-08-31,0.0014181596387263038,58.647193908691406,0.052751,,,,False
MCD,2023-08-31,0.014095314653734791,261.51727294921875,1.52,,,,False
TER,2023-08-31,0.0011363092361411375,106.70964050292969,0.11,0.0020218412098718086,0.00022240253308589895,2.3682776110538355e-09,True
ADI,2023-09-01,0.006261220633498498,174.0919952392578,0.86,0.0005748316145401934,0.0004943551885045664,1.777949010399903e-08,True
LIN,2023-09-01,0.013193555153348144,374.2654113769531,1.275,,,,False
ODFL,2023-09-05,0.0015928990122711633,208.03054809570312,0.2,,,,False
MOS,2023-09-06,0.0008908916564993039,34.78791427612305,0.2,0.0016208980821115597,0.00032417961642231197,8.301989972305085e-09,True
CME,2023-09-07,0.004923420524915132,180.66009521484375,1.1,,,,False
JKHY,2023-09-07,0.0007750450828354375,144.8850860595703,0.52,0.004311975442099011,0.002242227229891486,1.1994520874374903e-08,True
TPR,2023-09-07,0.0005124342457713566,29.768096923828125,0.35,,,,False
NXPI,2023-09-12,0.0036737561060405438,189.18106079101562,1.014,,,,False
AME,2023-09-13,0.0024822596938640852,149.6003875732422,0.25,,,,False
BR,2023-09-14,0.0014872898360421918,178.1155548095703,0.8,0.0013529343826824399,0.001082347506145952,9.037753309516086e-09,True
DVN,2023-09-14,0.0022562737040970646,46.160255432128906,0.49,,,,False
GILD,2023-09-14,0.006449960403039669,70.38268280029297,0.75,,,,False
KO,2023-09-14,0.017601552273238372,53.6248893737793,0.46,0.010440889219607478,0.00480280904101944,1.5764488352533764e-06,True
MRK,2023-09-14,0.018735490167800007,98.7777328491211,0.73,0.0026483140191960594,0.0019332692340131234,3.666893912303983e-07,True
MSI,2023-09-14,0.003212312609261944,275.8333740234375,0.88,,,,False
NDAQ,2023-09-14,0.0017447843603436732,49.434818267822266,0.22,0.0011243173787343398,0.00024734982332155476,8.73012419965009e-09,True
TMO,2023-09-14,0.014844721624636056,510.6734924316406,0.35,0.00605588333518869,0.0021195591673160413,6.161327398438226e-08,True
TROW,2023-09-14,0.0017237282797398226,95.08642578125,1.22,,,,False
VRSK,2023-09-14,0.0025342310136178855,243.072021484375,0.34,,,,False
ALLE,2023-09-15,0.0006762053533567435,101.7890853881836,0.45,0.00039732265656040834,0.00017879519545218375,1.1877724203745242e-09,True
MDT,2023-09-21,0.0073352690240023844,73.5283432006836,0.69,,,,False
COP,2023-09-27,0.010289289040387542,112.66883850097656,0.6,0.003194155514422841,0.0019164933086537044,1.7502047468551566e-07,True
ITW,2023-09-28,0.005102164555654636,217.39039611816406,1.4,0.0013808686919407481,0.0019332161687170472,4.537268982703886e-08,True
KDP,2023-09-28,0.0032051771761098615,29.03522300720215,0.215,,,,False
NUE,2023-09-28,0.003063161283828074,151.6196746826172,0.51,0.0011730211071290944,0.0005982407646358381,1.2086214750665832e-08,True
STLD,2023-09-28,0.0012466512098353573,102.01516723632812,0.425,,,,False
ZBH,2023-09-28,0.0016942077501956733,109.60057830810547,0.24,,,,False
RSG,2023-09-29,0.00309076472883726,138.18411254882812,0.535,0.00024424000651306684,0.00013066840348449076,2.9226608270225833e-09,True
A,2023-10-02,0.0023015485500385673,108.61459350585938,0.225,0.001314252336448598,0.00029570677570093455,6.266041043686737e-09,True
CSCO,2023-10-03,0.015251243626086895,49.92459487915039,0.39,0.016877785185445103,0.00658233622232359,2.0108087726796583e-06,True
BMY,2023-10-05,0.00869031994998015,49.48918151855469,0.57,0.0037045863211941335,0.002111614203080656,3.708002935714986e-07,True
DGX,2023-10-05,0.0010032792290391517,116.6443099975586,0.71,0.0010118385105737124,0.0007184053425073357,6.179136883603267e-09,True
INTU,2023-10-05,0.009996755660687903,505.1202697753906,0.9,,,,False
MRVL,2023-10-05,0.003233264028374292,52.66916275024414,0.06,,,,False
NTAP,2023-10-05,0.001122384874117244,71.70442962646484,0.5,0.010845646023263125,0.005422823011631562,8.488310352619787e-08,True
ACN,2023-10-11,0.01377447053096248,297.1424255371094,1.29,0.0007327463147769912,0.0009452427460623187,4.381810617149787e-08,True
DHR,2023-10-11,0.011176520296679175,213.03744506835938,0.27,0.0013027866925105654,0.00035175240697785267,1.8453882202409196e-08,True
ORCL,2023-10-11,0.020049631556690845,106.22409057617188,0.4,0.005705248828922609,0.0022820995315690437,4.307427301610609e-07,True
ABBV,2023-10-12,0.018491472852761426,135.04367065429688,1.48,0.0032039135976849142,0.004741792124573673,6.492915952311022e-07,True
ABT,2023-10-12,0.01192001595881445,85.19766235351562,0.51,0.004192151742148306,0.0021379973884956363,2.991274911396672e-07,True
IEX,2023-10-12,0.0011030554153145444,197.8831787109375,0.64,,,,False
PG,2023-10-19,0.025278363599043077,137.85719299316406,0.941,0.0037436285149867084,0.0035227544326024924,6.459544510084591e-07,True
RVTY,2023-10-19,0.0009755052191541005,100.6811294555664,0.07,0.001083693507682478,7.585854553777347e-05,7.349977844874657e-10,True
